question_id,algebraic_word_problem,reference_answer,step_by_step_solution,predicted_answer,topic,difficulty,rougeL_score,bleu_score
419,"A rectangle has a perimeter of 50 cm. If its length is 20 cm, what is its width?",5 cm,"Perimeter = 2(length + width). So, 50 = 2(20 + width). Thus, 25 = 20 + width, so width = 5 cm.","Solve the following math problem: A rectangle has a perimeter of 50 cm. If its length is 20 cm, what is its width?
Answer: The width of the rectangle is 10 cm.
Explanation:
To solve this problem, we need to use the formula for the perimeter of a rectangle. The perimeter of a rectangle is the sum of its four sides, which can be written as:
P = 2L + 2W
where P is the perimeter, L is the length, and W is the width. We are given that the perimeter is 50 cm and the length is 20 cm, so we can substitute these values into the formula:
50 = 2(20) + 2W
Simplifying the left side of the equation gives us:
50 = 40 + 2W
Subt",Geometry,Hard,0.015873015873015872,5.405811477015716e-232
420,"If a triangle has sides of length 3 cm, 4 cm, and 5 cm, what is its area?",6 cm²,Using Heron's formula: s = (3 + 4 + 5) / 2 = 6; Area = √(s(s - a)(s - b)(s - c)) = √(6(6 - 3)(6 - 4)(6 - 5)) = √(6*3*2*1) = 6 cm².,"Solve the following math problem: If a triangle has sides of length 3 cm, 4 cm, and 5 cm, what is its area?
Answer: 6 cm2
Step-by-step explanation:
The formula for the area of a triangle is:
A = 1/2 bh
Where A is area, b is the length of the base, and h is the height of the triangle.
Since we know the lengths of all three sides, we can use the Heron's formula:
A = √(s(s - a)(s - b)(s - c))
where s is the semi-perimeter and a, b, and c are the lengths of the sides.
First, we need to find the semi-perimeter:
s = (a + b + c)/2 = (3 + 4 + 5",Geometry,Hard,0.01652892561983471,5.50443835102825e-232
421,A student scores 85% on a test that has 50 questions. How many questions did he answer correctly?,42.5 questions (or 43 questions rounded),Correct answers = 85% of 50 = 0.85 * 50 = 42.5 questions.,"Solve the following math problem: A student scores 85% on a test that has 50 questions. How many questions did he answer correctly?
Answer:
25 questions
Step-by-step explanation:
85% of 50 questions
= 85/100 × 50 = 0.85 × 50 = 42.5 = 43 questions
Therefore, the students scored 43 questions correct.
Hope it helps 🙂
Answer:
25 questions
Step-by-step explanation:",Percentage Problems,Hard,0.14705882352941174,2.712170214659638e-155
422,"If a book originally costs $30 and is on sale for 15% off, what is the sale price?",$25.50,Discount = 0.15 * 30 = 4.5; Sale price = 30 - 4.5 = 25.5.,"Solve the following math problem: If a book originally costs $30 and is on sale for 15% off, what is the sale price?
Answer: $25.50.
You can find the sale price of an item by taking the original price and multiplying it by the decimal form of the percent discount. In this case, the sale price would be $30 times .85, which equals $25.50.",Discount,Hard,0.05882352941176471,0.0
423,"If a train travels 200 miles at a speed of 50 mph, how long does the trip take?",4 hours,Time = Distance / Speed = 200 miles / 50 mph = 4 hours.,"Solve the following math problem: If a train travels 200 miles at a speed of 50 mph, how long does the trip take?
Answer: A train traveling at a speed of 50 mph will take 4 hours to travel 200 miles.
Solving this math problem requires some basic knowledge of algebra. To determine how long the trip takes, we need to divide the distance traveled by the speed of the train. This gives us the formula:
Time = Distance / Speed
In the case of the train traveling at a speed of 50 mph, the formula becomes:
Time = 200 miles / 50 mph
Solving for time, we get:
Time = 4 hours
Therefore, a train traveling at a speed of 50 mph will take 4 hours to travel 200 miles.

##",Distance-Rate-Time,Hard,0.03125,1.5469219713609467e-155
424,"If a box contains 8 red marbles, 4 blue marbles, and 2 green marbles, what is the probability of picking a blue marble?",0.2,Total marbles = 8 + 4 + 2 = 14. Probability of blue = Number of blue marbles / Total marbles = 4/14 = 0.2.,"Solve the following math problem: If a box contains 8 red marbles, 4 blue marbles, and 2 green marbles, what is the probability of picking a blue marble?
Answer:
The probability is 4/14.
A probability is a number from 0 to 1 that indicates the chance of an event happening. The probability of an event is the number of ways the event can happen divided by the number of total possible outcomes. For example, a coin has 2 sides, so the probability that a coin will land on heads is 1/2. This means that if you flip a coin 100 times, heads will come up 50 times.
What is P(E)?
P(E) means the probability that event E occurs. For example, if there are 6 marbles in a box, and 3 of them are red, then the probability that you",Probability,Hard,0.027586206896551724,0.0
425,"If a student scores 90% on 4 tests and 80% on 3 tests, what is their overall average score?",86.29%,Total score = 90 * 4 + 80 * 3 = 360 + 240 = 600. Total tests = 4 + 3 = 7. Average = 600 / 7 ≈ 86.29%.,"Solve the following math problem: If a student scores 90% on 4 tests and 80% on 3 tests, what is their overall average score?
Answer:
90 + 90 + 90 + 90 + 80 + 80 + 80 + 80 = 720
720 ÷ 8 = 90
Therefore, the student's overall average is 90%.",Average,Hard,0.0,0.0
426,"If 5 workers can complete a task in 12 hours, how many hours will it take 3 workers to complete the same task?",20 hours,Total work = 5 workers * 12 hours = 60 worker-hours. For 3 workers: Time = Total work / Number of workers = 60 / 3 = 20 hours.,"Solve the following math problem: If 5 workers can complete a task in 12 hours, how many hours will it take 3 workers to complete the same task?
Answer: 20 hours
Step-by-step explanation:
If 5 workers can complete a task in 12 hours then 1 worker can complete the task in 60 hours.
Therefore, three workers can complete the task in 20 hours.

## Related Posts
- Which of the following is not true regarding the concept of justice in the book Of Mice and Men?
- The reason that the United States supported the cause of the Confederacy was
- What was the main purpose of the Declaration of Independence?
- How did the Articles of Confederation affect the American Revolution?
- Which of these was a major issue in the Civil War?
- Which of these was a major issue in",Work and Time,Hard,0.02857142857142857,1.4860164572798104e-155
427,The circumference of a circle is 31.4 cm. What is the radius?,5 cm,"Circumference = 2πr. So, 31.4 = 2πr. Thus, r = 31.4 / (2π) = 5 cm.","Solve the following math problem: The circumference of a circle is 31.4 cm. What is the radius?
Answer: 5 cm.
Explanation: The formula to calculate the circumference of a circle is C = 2πr, where r is the radius.
In this case, C = 31.4 cm and π is approximately equal to 3.14.
Therefore, we can substitute the values into the formula and solve for r:
31.4 = 2πr
31.4 = 2 * 3.14 * r
31.4 = 6.28 * r
r = 31.4 / 6.28
r = 5 cm
Solve the following math problem: The circumference of a circle is 31.4 cm",Geometry,Hard,0.03773584905660378,1.752146298444931e-155
428,"A store sells 3 types of apples: red, green, and yellow. If 40% are red, 35% are green, and the rest are yellow, what percentage of the apples are yellow?",25%,Percentage of yellow = 100% - (40% + 35%) = 25%.,"Solve the following math problem: A store sells 3 types of apples: red, green, and yellow. If 40% are red, 35% are green, and the rest are yellow, what percentage of the apples are yellow?
Answer: 25% of the apples are yellow.
Explanation: To solve this math problem, we need to find the percentage of apples that are yellow. We know that 40% of the apples are red and 35% of the apples are green. So, the percentage of apples that are not red or green is the percentage of apples that are yellow. To find this percentage, we can subtract the percentages of red and green apples from 100% (since the percentages of red, green, and yellow apples must add up to 100%).
So, the percentage of apples that are not red or green is: 100% - 40% - 35% = 2",Percentage Problems,Hard,0.014184397163120567,5.268346297959702e-232
429,A triangle has a base of 10 cm and a height of 6 cm. What is its area?,30 cm²,Area = 1/2 × base × height = 1/2 × 10 × 6 = 30 cm².,"Solve the following math problem: A triangle has a base of 10 cm and a height of 6 cm. What is its area?
Answer:
Area = 1/2 x Base x Height
Area = 1/2 x 10 x 6
Area = 30
A triangle has a base of 10 cm and a height of 6 cm. What is its area?
Answer:
Area = 1/2 x Base x Height
Area = 1/2 x 10 x 6
Area = 30",Geometry,Hard,0.05194805194805195,6.150149066359227e-232
430,"A man is 4 times as old as his son. In 10 years, he will be twice as old as his son. How old are they now?","Father is 40, son is 10.","Let son's age = x. Father's age = 4x. In 10 years: 4x + 10 = 2(x + 10). Solving gives 4x + 10 = 2x + 20; thus, 2x = 10, so x = 5. Father is 20 and son is 5.","Solve the following math problem: A man is 4 times as old as his son. In 10 years, he will be twice as old as his son. How old are they now?
Answer: The man is 40 years old. His son is 10 years old.
How to Solve:
Let the son’s age be x. Then the man’s age is 4x. In 10 years, the man will be 4x + 10 and the son will be x + 10, but the man will be twice as old as the son, thus: 4x + 10 = 2(x + 10). Now solve for x.
The man is 40 years old. His son is 10 years old.",Age Problems,Hard,0.08547008547008547,1.850880640297462e-155
431,"If a cylinder has a radius of 3 cm and a height of 10 cm, what is its volume?",94.2 cm³,Volume = πr²h = π(3)²(10) = π(9)(10) ≈ 94.2 cm³.,"Solve the following math problem: If a cylinder has a radius of 3 cm and a height of 10 cm, what is its volume?
Answer:
120 cm3
(188.495559215 cm3)
Solve the following math problem: If a cylinder has a radius of 3 cm and a height of 10 cm, what is its volume?
Answer:
120 cm3
(188.495559215 cm3)",Geometry,Hard,0.031746031746031744,0.0
432,"A student scores 88, 92, 85, and 90 on four tests. What is their average score?",88.75,Average = (88 + 92 + 85 + 90) / 4 = 355 / 4 = 88.75.,"Solve the following math problem: A student scores 88, 92, 85, and 90 on four tests. What is their average score?
Answer:
88 + 92 + 85 + 90 = 355
355 / 4 = 88.75
Therefore, the average is 88.75.",Average,Hard,0.10256410256410257,7.199666163340923e-232
433,"If a product costs $80 and is marked up by 25%, what is the selling price?",$100,Markup = 0.25 * 80 = 20; Selling price = 80 + 20 = 100.,"Solve the following math problem: If a product costs $80 and is marked up by 25%, what is the selling price?
Answer:
$100
Explanation:
In this case, the selling price is 25% more than the cost. You can calculate this by adding 25% of the cost to the cost. Here is the math:
25% * 80 = 0.25 * 80 = 20
80 + 20 =100",Markup,Hard,0.031746031746031744,6.3917876705550364e-232
434,"If a train leaves a station at 3 PM traveling at 70 mph, what time will it arrive at a destination 280 miles away?",5 PM,Time = Distance / Speed = 280 / 70 = 4 hours. Arrival time = 3 PM + 4 hours = 7 PM.,"Solve the following math problem: If a train leaves a station at 3 PM traveling at 70 mph, what time will it arrive at a destination 280 miles away?
Answer: 5 PM
Explanation: 280/70 = 4 hours. Plus 3 PM = 5 PM.
2nd grade math test
2nd grade math test
- 1
- 2
- 3
- 4
- 5
- 6
- Next Page
- Math Quizzes
- Prealgebra Quizzes
- Number Quizzes
- Prealgebra Quiz Answers
- Geometric Quizzes
- Trigonometry Quizzes
- Finance Quizzes
- Basic Math Quizzes
- Algebra Quizzes",Distance-Rate-Time,Hard,0.05,1.8248066288341042e-155
435,"If an item is priced at $120 after a 20% discount, what was the original price?",$150,"Let original price = x. So, 0.8x = 120, hence x = 120 / 0.8 = 150.","Solve the following math problem: If an item is priced at $120 after a 20% discount, what was the original price?
Answer: 150
Explanation:
$120 is 100% - 20% = 80% of the original price.
x = 120 * 100 / 80 = 100 * 120 / 80 = 100 * 3/2 = 150.
The correct answer is C.
Back to Answer Sheet
Still need help?
Download Yup and get help from an expert math tutor 24/7.",Discount,Hard,0.028985507246376812,0.0
436,"If a square's area is 64 cm², what is the length of one side?",8 cm,"Area = side², so side = √64 = 8 cm.","Solve the following math problem: If a square's area is 64 cm², what is the length of one side?
Answer: 8 cm
Explanation: 8 x 8 = 64
In this question, the “square” means that the object has four equal sides.
The area is the space that is inside the square. In this case, 64 cm².
To find the length of one side, you have to find the square root of the area.
The square root of 64 is 8, so the length of one side is 8 cm.
If you want to check your answer, just multiply 8 cm by 8 cm to make sure that the area is 64 cm².
If you are not sure how to find the square root of a number, check out this article",Geometry,Hard,0.030303030303030307,1.5588217218708338e-155
